name,address,city,state,zip_code,phone,website,email,rating,review_count,categories,description,source,source_url
LAWYERS' MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 36706,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"LEADING INSURANCE GROUP INSURANCE CO., LTD (UNITED STATES BRANCH)",,,CA,,,,,,,NAIC: 37800,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LEXINGTON NATIONAL INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 37940,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LEXON INSURANCE COMPANY,,,CA,,,,,,,NAIC: 13307,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY BANKERS LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 68543,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 42404,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY INSURANCE UNDERWRITERS INC.,,,CA,,,,,,,NAIC: 19917,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY LIFE ASSURANCE COMPANY OF BOSTON,,,CA,,,,,,,NAIC: 65315,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61492,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY MUTUAL FIRE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23035,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23043,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY NATIONAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65331,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIBERTY NORTHWEST INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 41939,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIFE INSURANCE COMPANY OF NORTH AMERICA,,,CA,,,,,,,NAIC: 65498,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIFE INSURANCE COMPANY OF THE SOUTHWEST,,,CA,,,,,,,NAIC: 65528,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIFECARE ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 91898,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIFESECURE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 77720,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LIFEWISE ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 94188,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LINCOLN BENEFIT LIFE COMPANY,,,CA,,,,,,,NAIC: 65595,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LINCOLN GENERAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 33855,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LINCOLN HERITAGE LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65927,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LINCOLN LIFE & ANNUITY COMPANY OF NEW YORK,,,CA,,,,,,,NAIC: 62057,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LINCOLN NATIONAL LIFE INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 65676,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LM GENERAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 36447,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LM INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 33600,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LM PERSONAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 36439,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LM PROPERTY AND CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 32352,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LONDON LIFE REINSURANCE COMPANY,,,CA,,,,,,,NAIC: 76694,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LONGEVITY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 68446,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LOYA CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 12589,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LOYAL AMERICAN LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65722,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LOYAL CHRISTIAN BENEFIT ASSOCIATION,,,CA,,,,,,,NAIC: 56758,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LUMBER MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 14435,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LUMBERMEN'S UNDERWRITING ALLIANCE,,,CA,,,,,,,NAIC: 23108,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LUMBERMENS MUTUAL CASUALTY COMPANY,,,CA,,,,,,,NAIC: 22977,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LUSO-AMERICAN LIFE INSURANCE SOCIETY,,,CA,,,,,,,NAIC: 57967,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
LYNDON PROPERTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 35769,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"MADISON NATIONAL LIFE INSURANCE COMPANY, INC.",,,CA,,,,,,,NAIC: 65781,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MAJESTIC INSURANCE COMPANY,,,CA,,,,,,,NAIC: 42269,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MAMSI LIFE AND HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 60321,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MANHATTAN LIFE INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 65870,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MANHATTAN NATIONAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 67083,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MANUFACTURERS ALLIANCE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 36897,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MAPFRE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23876,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MARKEL AMERICAN INSURANCE COMPANY,,,CA,,,,,,,NAIC: 28932,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MARKEL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 38970,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MARQUETTE NATIONAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 71072,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MARYLAND CASUALTY COMPANY,,,CA,,,,,,,NAIC: 19356,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MASSACHUSETTS BAY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 22306,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MASSACHUSETTS CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 80896,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65935,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MAX AMERICA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 21296,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MBIA INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 12041,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDAMERICA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 69515,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDCO CONTAINMENT LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 63762,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDICAL INSURANCE EXCHANGE OF CALIFORNIA,,,CA,,,,,,,NAIC: 32433,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDICAL PROTECTIVE COMPANY (THE),,,CA,,,,,,,NAIC: 11843,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDICO INSURANCE COMPANY,,,CA,,,,,,,NAIC: 31119,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDICO LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 71471,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDMARC CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 22241,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEDMARC MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 32089,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEGA LIFE AND HEALTH INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 97055,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEMBERS LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 86126,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MEMIC INDEMNITY COMPANY,,,CA,,,,,,,NAIC: 11030,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MENDOTA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 33650,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MENNONITE MUTUAL AID ASSOCIATION,,,CA,,,,,,,NAIC: 57991,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERASTAR INSURANCE COMPANY,,,CA,,,,,,,NAIC: 31968,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERCED MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 15768,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERCHANTS BONDING COMPANY (MUTUAL),,,CA,,,,,,,NAIC: 14494,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERCURY CASUALTY COMPANY,,,CA,,,,,,,NAIC: 11908,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERCURY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27553,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERIT LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65951,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERITPLAN INSURANCE COMPANY,,,CA,,,,,,,NAIC: 24821,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MERRILL LYNCH LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 79022,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METLIFE INSURANCE COMPANY OF CONNECTICUT,,,CA,,,,,,,NAIC: 87726,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METLIFE INVESTORS INSURANCE COMPANY,,,CA,,,,,,,NAIC: 93513,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METLIFE INVESTORS USA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61050,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METROPOLITAN DIRECT PROPERTY AND CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 25321,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METROPOLITAN GROUP PROPERTY AND CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 34339,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METROPOLITAN LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 65978,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
METROPOLITAN TOWER LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 97136,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"MGA INSURANCE COMPANY, INC.",,,CA,,,,,,,NAIC: 40150,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MGIC CREDIT ASSURANCE CORPORATION,,,CA,,,,,,,NAIC: 10682,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MGIC INDEMNITY CORPORATION,,,CA,,,,,,,NAIC: 18740,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MGIC MORTGAGE REINSURANCE CORPORATION,,,CA,,,,,,,NAIC: 10666,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MGIC REINSURANCE CORPORATION,,,CA,,,,,,,NAIC: 16470,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MGIC RESIDENTIAL REINSURANCE CORPORATION,,,CA,,,,,,,NAIC: 10252,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIC GENERAL INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 38660,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIC PROPERTY AND CASUALTY INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 38601,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MICHIGAN MILLERS MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 14508,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MID-CENTURY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 21687,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MID-WEST NATIONAL LIFE INSURANCE COMPANY OF TENNESSEE,,,CA,,,,,,,NAIC: 66087,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIDDLESEX INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23434,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIDLAND NATIONAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66044,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIDSTATES REINSURANCE CORPORATION,,,CA,,,,,,,NAIC: 20451,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIDWEST EMPLOYERS CASUALTY COMPANY,,,CA,,,,,,,NAIC: 23612,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MIDWESTERN UNITED LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66109,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MINNESOTA LAWYERS MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 42234,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MINNESOTA LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66168,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MITSUI SUMITOMO INSURANCE COMPANY OF AMERICA,,,CA,,,,,,,NAIC: 20362,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MITSUI SUMITOMO INSURANCE USA INC.,,,CA,,,,,,,NAIC: 22551,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MMA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 74209,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MML BAY STATE LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 70416,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MODERN WOODMEN OF AMERICA,,,CA,,,,,,,NAIC: 57541,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MOLINA HEALTHCARE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 69647,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MONARCH LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66265,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MONTEREY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23540,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MONUMENTAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66281,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MONY LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66370,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MONY LIFE INSURANCE COMPANY OF AMERICA,,,CA,,,,,,,NAIC: 78077,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MORTGAGE GUARANTY INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 29858,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MOTORS INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 22012,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MT. MCKINLEY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 35947,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
MTL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 66427,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
